A6X972,0.192, 0.967, 1.000,73,0
A6X974,1.000, 0.000, 0.100,100,0
A6X978,1.000, 0.000, 0.602,98,0
A6X980,0.333, 0.387, 0.976,120,1
A6X982,0.039, 0.214, 1.000,204,1
A6X992,1.000, 0.000, 0.321,81,0
A6X993,1.000, 0.000, 0.064,141,1
A6X995,0.140, 0.703, 1.000,43,0
A9ZLL8,0.460, 0.428, 0.198,757,4
B8Y7Y5,0.480, 0.666, 0.898,144,1
C6Y4A2,0.936, 0.000, 0.432,94,0
C6Y4A3,0.294, 0.938, 1.000,68,0
C6Y4A4,0.064, 0.176, 1.000,109,1
C6Y4A5,0.139, 0.276, 1.000,122,1
C6Y4A7,0.311, 0.849, 0.849,106,1
C6Y4A8,0.037, 0.115, 1.000,81,1
C6Y4A9,0.218, 0.721, 0.472,78,1
C6Y4B0,0.706, 0.000, 1.000,34,0
C6Y4B1,0.125, 0.905, 1.000,24,0
C6Y4B2,0.592, 1.000, 0.642,137,2
C6Y4B3,0.174, 0.387, 1.000,178,1
C6Y4B4,0.500, 0.574, 0.442,122,1
C6Y4B5,1.000, 0.000, 0.447,123,1
C6Y4B6,0.224, 0.778, 1.000,58,0
C6Y4B7,0.325, 1.000, 1.000,83,0
C6Y4B8,0.235, 0.075, 0.379,123,1
C6Y4B9,0.113, 0.355, 1.000,89,1
C6Y4C0,0.288, 0.582, 0.750,111,1
C6Y4C1,0.238, 0.448, 0.954,88,0
C6Y4C2,0.098, 0.225, 1.000,133,1
C6Y4C3,1.000, 0.000, 0.539,89,0
C6Y4C4,0.310, 0.681, 1.000,100,1
C6Y4C5,0.512, 1.000, 0.535,84,0
C6Y4C6,0.869, 1.000, 0.587,153,0
C6Y4C7,0.304, 0.396, 0.954,69,0
C6Y4C8,0.420, 0.960, 1.000,88,0
C6Y4C9,0.087, 0.246, 1.000,138,1
C6Y4D0,0.046, 0.072, 1.000,87,1
C6Y4D2,0.148, 0.209, 0.601,135,1
C6Y4D3,0.562, 0.714, 0.555,80,1
C6Y4D4,0.727, 1.000, 0.750,99,0
G2TRJ4,0.658, 1.000, 0.377,117,0
G2TRJ5,0.531, 0.947, 0.861,81,1
G2TRJ6,1.000, 0.000, 0.256,78,0
G2TRJ7,1.000, 0.000, 0.603,78,0
G2TRJ8,0.071, 0.231, 1.000,70,1
G2TRJ9,0.101, 0.629, 1.000,69,0
G2TRK0,1.000, 0.000, 0.342,158,0
G2TRK1,0.424, 0.679, 0.974,92,0
G2TRK2,1.000, 0.000, 0.575,73,0
G2TRK3,0.645, 1.000, 0.175,124,0
G2TRK4,1.000, 0.000, 0.137,124,0
G2TRK5,0.233, 0.652, 1.000,30,0
G2TRK6,0.667, 1.000, 0.963,81,0
G2TRK8,0.226, 0.417, 0.571,93,2
G2TRK9,0.528, 0.650, 0.735,121,0
G2TRL0,0.380, 0.295, 1.000,71,0
G2TRL1,0.937, 0.000, 0.805,175,0
G2TRL2,0.014, 0.195, 1.000,73,1
G2TRL3,0.475, 1.000, 0.368,80,0
G2TRL4,0.138, 0.357, 1.000,65,1
G2TRL5,0.200, 0.131, 0.525,95,1
G2TRL6,1.000, 0.000, 0.560,84,0
G2TRL7,0.833, 1.000, 0.824,102,0
G2TRL8,1.000, 0.000, 0.784,74,0
G2TRL9,0.061, 0.113, 1.000,132,1
G2TRM0,0.163, 0.632, 1.000,104,1
G2TRM1,1.000, 0.000, 0.293,133,0
G2TRM2,0.600, 1.000, 0.715,70,0
G2TRM3,1.000, 0.000, 0.610,77,0
G2TRM4,1.000, 0.000, 0.000,102,0
G2TRM5,0.480, 1.000, 0.965,121,1
G2TRM6,0.575, 0.887, 0.857,146,1
G2TRM7,0.929, 0.000, 0.724,156,0
G2TRM8,0.791, 1.000, 0.750,86,0
G2TRM9,0.848, 0.000, 0.795,86,1
G2TRN0,0.495, 0.927, 0.434,107,1
G2TRN1,1.000, 0.000, 0.057,105,0
G2TRN2,0.105, 0.588, 1.000,57,0
G2TRN3,0.910, 0.000, 0.580,89,0
G2TRN4,0.067, 0.217, 1.000,104,1
G2TRN5,0.042, 0.044, 1.000,72,1
G2TRN6,0.037, 0.154, 1.000,325,2
G2TRN7,0.489, 0.733, 0.180,147,1
G2TRN8,0.329, 0.855, 0.921,155,1
G2TRN9,0.258, 0.385, 0.488,357,3
G2TRP0,0.334, 0.729, 0.832,72,0
G2TRP1,0.471, 1.000, 0.958,51,0
G2TRP2,0.233, 0.121, 0.948,86,1
G2TRP3,0.483, 0.979, 0.836,89,0
G2TRP4,0.100, 0.686, 1.000,60,0
G2TRP5,0.119, 0.461, 1.000,59,1
G2TRP6,0.167, 0.520, 1.000,90,1
G2TRP7,0.184, 0.900, 1.000,49,0
G2TRP8,0.110, 0.292, 1.000,100,1
G2TRP9,0.483, 0.580, 0.932,120,1
G2TRQ0,0.358, 1.000, 0.589,95,1
G2TRQ1,1.000, 0.000, 0.248,101,0
G2TRQ2,0.585, 0.906, 0.844,77,0
G2TRQ3,0.762, 1.000, 0.673,189,1
G2TRQ4,0.618, 1.000, 0.905,118,0
G2TRQ5,0.583, 1.000, 0.828,60,0
G2TRQ6,0.274, 0.467, 1.000,62,0
G2TRQ8,0.279, 0.419, 0.749,86,1
G2TRQ9,0.589, 0.463, 0.576,168,1
G2TRR0,0.324, 1.000, 0.870,71,1
G2TRR1,0.132, 0.114, 1.000,91,1
G2TRR3,0.288, 1.000, 0.896,66,0
G2TRR4,0.090, 0.296, 1.000,78,1
G2TRR5,0.311, 0.509, 0.955,74,0
G2TRR6,0.666, 1.000, 0.955,66,0
G2TRR7,0.774, 0.000, 0.854,62,0
G2TRR8,0.857, 0.000, 0.972,84,0
G2TRR9,0.927, 0.000, 0.210,164,0
G2TRS0,1.000, 0.000, 0.000,81,0
G2TRS1,0.500, 1.000, 0.974,80,0
G2TRS2,0.113, 0.138, 1.000,115,1
G2TRS3,0.383, 0.977, 0.893,73,0
G2TRS6,0.783, 1.000, 0.543,106,0
G2TRS9,0.099, 0.284, 0.798,305,2
G2TRT0,0.300, 0.577, 0.270,530,2
G2TRT1,0.630, 0.930, 0.378,383,4
G2TRT2,0.782, 1.000, 0.868,78,0
G2TRT3,0.314, 0.937, 0.955,70,0
G2TRT4,0.540, 0.243, 0.583,89,1
G2TRT5,0.153, 0.163, 1.000,65,1
G2TRT6,0.365, 0.454, 0.948,52,0
G2TRT7,0.713, 1.000, 0.870,150,0
G2TRT8,1.000, 0.000, 0.113,159,0
G2TRU0,0.777, 1.000, 0.986,94,0
G2TRU1,0.250, 0.277, 0.556,72,1
G2TRU3,0.391, 0.524, 0.964,69,1
G2TRU4,0.386, 0.419, 0.259,70,1
G2TRU5,0.011, 0.182, 1.000,89,1
G2TRU6,1.000, 0.000, 0.810,79,0
G2TRU7,0.832, 1.000, 0.448,255,0
O00084,0.012, 0.030, 1.000,835,2
O00087,0.086, 0.007, 0.116,511,1
O00091,0.042, 0.098, 0.429,500,2
O00102,0.006, 0.134, 1.000,166,1
O00103,0.165, 0.081, 0.485,176,1
O13282,0.196, 0.494, 0.418,643,4
O13286,0.399, 0.131, 0.216,556,1
O13298,0.124, 0.047, 0.500,434,1
O13310,0.283, 0.721, 0.594,469,2
O13326,0.005, 0.077, 1.000,429,2
O13339,0.187, 0.577, 0.652,988,7
O13351,0.333, 0.616, 0.538,117,1
O13370,0.349, 0.353, 0.229,636,3
O13453,0.410, 0.092, 0.202,278,1
O13598,0.755, 0.420, 0.403,204,1
O13600,0.416, 0.599, 0.401,209,2
O13601,0.636, 0.573, 0.236,494,2
O13602,0.289, 0.473, 0.578,288,2
O13606,0.793, 0.391, 0.207,517,1
O13610,0.115, 0.318, 1.000,192,1
O13612,0.449, 0.188, 0.140,415,2
O13614,0.334, 0.234, 0.225,147,1
O13615,0.306, 0.115, 0.330,473,1
O13619,0.718, 0.511, 0.708,181,1
O13620,0.346, 0.515, 0.361,833,6
O13621,0.084, 0.549, 0.929,668,5
O13622,0.189, 0.327, 0.418,535,1
O13629,0.099, 0.113, 0.364,363,2
O13632,0.073, 0.238, 0.918,330,3
O13633,0.340, 0.353, 0.271,403,3
O13636,0.232, 0.346, 0.228,452,2
O13637,0.390, 0.662, 0.177,1224,7
O13639,0.009, 0.014, 1.000,433,1
O13640,0.226, 0.173, 0.296,328,1
O13641,0.104, 0.369, 0.760,315,2
O13642,0.275, 0.246, 0.618,370,1
O13644,0.324, 0.660, 0.540,309,2
O13647,0.475, 1.000, 0.535,122,0
O13648,0.175, 0.204, 0.263,543,2
O13650,0.093, 0.464, 0.860,673,4
O13651,0.021, 0.302, 0.952,1064,3
O13652,0.398, 0.929, 0.749,840,7
O13656,0.090, 0.447, 0.967,344,3
O13657,0.572, 0.494, 0.089,803,2
O13658,0.894, 0.486, 0.342,738,1
O13660,0.079, 0.423, 1.000,277,3
O13663,0.101, 0.341, 0.772,918,7
O13665,0.421, 0.575, 0.454,817,6
O13666,0.049, 0.163, 0.939,329,1
O13670,0.075, 0.198, 0.560,666,3
O13671,0.040, 0.229, 0.675,967,4
O13672,0.085, 0.118, 0.953,259,1
O13674,0.484, 0.273, 0.050,654,2
O13679,0.352, 0.853, 0.915,264,1
O13681,0.522, 0.749, 0.305,615,5
O13682,0.417, 0.750, 0.345,1288,6
O13683,0.235, 0.714, 0.400,1237,11
O13684,0.395, 0.221, 0.233,261,2
O13685,0.007, 0.014, 1.000,148,1
O13686,0.515, 0.558, 0.169,1323,7
O13687,0.022, 0.292, 1.000,227,1
O13688,0.495, 0.652, 0.299,522,4
O13689,0.074, 0.280, 1.000,162,1
O13690,0.625, 0.867, 0.128,942,4
O13691,0.037, 0.198, 1.000,162,1
O13692,0.251, 0.087, 0.147,510,1
O13693,0.090, 0.198, 0.589,588,2
O13695,0.879, 0.628, 0.370,536,1
O13696,0.065, 0.108, 0.692,356,3
O13698,0.053, 0.076, 1.000,318,1
O13699,0.328, 0.439, 0.497,430,2
O13701,0.346, 0.365, 0.301,393,2
O13702,0.174, 0.064, 0.155,450,1
O13703,0.512, 0.137, 0.307,389,2
O13704,0.091, 0.245, 0.516,363,3
O13705,0.163, 0.778, 0.804,811,8
O13706,0.340, 0.239, 0.838,165,1
O13709,0.852, 1.000, 0.784,244,0
O13710,0.163, 0.705, 0.871,1076,11
O13711,0.188, 0.161, 0.261,267,1
O13712,0.616, 0.518, 0.218,844,3
O13713,0.501, 0.830, 0.559,307,2
O13714,0.395, 0.326, 0.291,644,3
O13715,1.000, 0.000, 0.351,185,0
O13716,0.047, 0.002, 0.149,424,1
O13717,0.027, 0.262, 1.000,329,1
O13718,0.286, 0.609, 0.392,734,6
O13719,0.515, 0.361, 0.542,297,1
O13722,0.518, 0.571, 0.463,450,4
O13724,0.218, 0.588, 0.408,459,4
O13725,0.000, 0.021, 1.000,242,1
O13726,0.304, 0.511, 0.424,567,3
O13727,1.000, 0.000, 0.414,162,0
O13728,0.059, 0.323, 0.763,621,5
O13729,0.379, 0.531, 0.522,288,3
O13730,0.156, 0.423, 0.891,700,9
O13731,0.273, 0.648, 0.403,2052,14
O13732,0.061, 0.281, 1.000,148,2
O13733,0.208, 0.153, 0.221,637,2
O13734,0.767, 0.312, 0.490,647,1
O13735,0.675, 0.756, 0.124,1385,5
O13736,0.700, 0.452, 0.097,1420,6
O13737,0.293, 0.351, 0.140,222,1
O13738,0.063, 0.048, 1.000,111,1
O13739,0.036, 0.157, 1.000,251,1
O13740,0.981, 0.000, 0.287,209,1
O13741,0.477, 0.337, 0.440,438,1
O13742,0.157, 0.531, 0.344,831,6
O13743,0.900, 1.000, 0.719,269,1
O13744,0.413, 0.165, 0.598,259,1
O13745,0.251, 0.948, 0.837,533,5
O13746,0.991, 0.000, 0.293,107,0
O13747,0.380, 0.682, 0.437,547,5
O13748,0.005, 0.014, 1.000,219,1
O13749,0.188, 0.457, 0.548,340,3
O13750,0.082, 0.092, 0.110,331,1
O13752,0.090, 0.065, 0.156,290,1
O13753,0.044, 0.573, 1.000,343,3
O13754,0.084, 0.162, 0.702,358,1
O13755,0.084, 0.043, 0.119,513,1
O13756,0.308, 0.847, 0.672,1272,7
O13757,1.000, 0.000, 0.266,177,0
O13758,0.629, 0.620, 0.467,361,1
O13759,0.640, 0.406, 0.103,632,4
O13760,0.635, 0.595, 0.274,230,1
O13761,0.729, 0.169, 0.412,217,1
O13762,0.369, 0.488, 0.290,897,6
O13764,0.463, 0.953, 0.726,948,11
O13765,0.200, 0.075, 0.095,463,2
O13766,0.300, 0.721, 0.500,512,5
O13767,0.069, 0.282, 0.232,247,1
O13768,0.288, 0.655, 0.219,804,5
O13769,0.500, 0.404, 0.160,638,3
O13770,0.139, 0.332, 0.791,210,2
O13771,0.820, 0.806, 0.811,310,0
O13772,0.509, 0.365, 0.754,224,2
O13773,0.512, 0.432, 0.143,697,3
O13774,0.149, 0.095, 0.228,235,1
O13775,0.030, 0.161, 0.500,716,3
O13776,0.347, 0.433, 0.156,925,5
O13777,0.295, 0.353, 1.000,217,2
O13779,0.451, 0.493, 0.195,617,3
O13780,0.226, 0.330, 0.398,324,2
O13781,0.168, 0.108, 0.167,635,3
O13782,0.010, 0.051, 1.000,382,1
O13783,0.245, 0.735, 0.767,775,8
O13784,0.029, 0.062, 1.000,134,1
O13785,0.189, 0.756, 0.810,222,3
O13786,0.221, 0.567, 0.339,536,5
O13787,0.235, 0.325, 0.515,273,2
O13788,0.418, 0.525, 0.364,527,4
O13789,0.297, 0.156, 0.276,636,3
O13790,0.102, 0.311, 0.627,767,5
O13791,0.699, 0.277, 0.217,433,1
O13792,0.141, 0.214, 0.163,434,1
O13793,0.065, 0.957, 0.815,322,3
O13794,0.159, 0.424, 0.283,757,3
O13795,0.264, 0.129, 0.424,402,2
O13796,0.396, 0.483, 0.384,656,3
O13797,0.309, 0.242, 0.540,317,2
O13798,0.643, 0.556, 0.226,1202,3
O13799,0.130, 0.418, 0.262,1030,7
O13800,0.248, 0.266, 0.335,230,1
O13801,0.352, 0.489, 0.233,596,4
O13802,0.402, 0.392, 0.582,333,1
O13803,0.587, 0.278, 0.530,601,1
O13804,0.283, 0.116, 0.117,120,1
O13805,0.132, 0.237, 0.742,326,3
O13807,0.088, 0.395, 0.841,1072,8
O13808,0.042, 0.089, 1.000,141,1
O13809,0.086, 0.255, 0.651,266,1
O13810,0.135, 0.350, 0.481,402,4
O13811,0.078, 0.108, 0.500,359,2
O13813,0.340, 0.527, 0.938,144,1
O13814,0.167, 0.435, 0.581,370,4
O13815,0.315, 0.985, 0.848,105,0
O13816,0.191, 0.413, 0.471,962,8
O13817,0.609, 0.527, 0.148,1082,4
O13818,0.270, 0.659, 0.448,1213,7
O13819,0.091, 0.092, 0.352,559,3
O13820,0.066, 0.180, 0.333,543,1
O13821,0.486, 0.437, 0.183,610,3
O13822,0.054, 0.095, 0.944,376,1
O13823,0.041, 0.375, 1.000,289,1
O13824,0.269, 0.603, 0.338,1049,7
O13825,0.346, 1.000, 0.821,81,0
O13826,0.406, 0.635, 0.980,254,1
O13827,0.216, 0.327, 0.509,246,2
O13828,0.713, 0.502, 0.129,741,1
O13829,0.257, 0.139, 0.342,261,1
O13830,0.360, 0.130, 0.500,205,1
O13831,0.068, 0.124, 0.426,697,3
O13833,0.175, 0.090, 0.337,405,1
O13835,0.022, 0.156, 1.000,183,1
O13836,0.085, 0.049, 0.329,352,3
O13837,0.021, 0.015, 1.000,474,1
O13838,0.730, 0.359, 0.738,371,2
O13839,0.520, 0.351, 0.131,722,4
O13842,0.003, 0.059, 1.000,320,1
O13843,0.026, 0.113, 1.000,191,1
O13844,0.076, 0.360, 0.408,291,1
O13845,0.554, 0.722, 0.186,603,3
O13846,0.193, 0.211, 0.762,347,2
O13848,0.018, 0.040, 1.000,284,1
O13849,0.564, 0.122, 0.027,1002,2
O13850,0.192, 0.337, 0.208,250,2
O13851,0.157, 0.379, 0.694,294,2
O13852,0.148, 0.146, 0.514,249,2
O13853,0.585, 0.328, 0.212,742,3
O13854,0.840, 0.094, 0.120,670,1
O13855,0.523, 0.687, 0.484,455,4
O13856,0.161, 0.076, 0.106,361,2
O13857,0.181, 0.151, 0.215,662,2
O13858,0.892, 0.752, 0.332,636,0
O13859,1.000, 0.000, 0.140,285,0
O13861,0.207, 0.329, 0.536,468,3
O13862,0.735, 0.417, 0.365,478,1
O13863,0.396, 0.315, 0.093,537,2
O13864,0.002, 0.193, 1.000,863,3
O13865,0.347, 0.378, 0.135,681,5
O13867,0.037, 0.071, 1.000,219,1
O13868,0.224, 0.265, 0.875,107,1
O13869,0.107, 0.479, 0.355,652,3
O13870,0.428, 0.421, 0.143,640,3
O13871,0.051, 0.155, 1.000,278,1
O13872,0.238, 0.609, 0.307,248,2
O13873,0.078, 0.136, 0.782,423,2
O13874,0.157, 0.314, 0.287,528,2
O13875,0.191, 0.462, 0.796,664,3
O13876,0.180, 0.183, 0.167,234,1
O13877,0.070, 0.091, 1.000,71,1
O13878,0.261, 0.421, 0.429,806,5
O13879,0.309, 0.415, 0.278,628,2
O13880,0.256, 0.466, 0.332,568,2
O13881,0.324, 0.499, 0.559,537,4
O13882,0.247, 0.328, 0.547,223,1
O13883,0.032, 0.131, 1.000,408,1
O13886,0.302, 0.967, 1.000,43,0
O13889,0.581, 0.458, 0.246,704,5
O13890,0.009, 0.048, 1.000,568,1
O13892,0.385, 0.634, 0.278,1076,6
O13894,0.895, 0.000, 0.477,124,0
O13895,0.071, 0.292, 0.479,377,1
O13896,0.110, 0.856, 1.000,109,2
O13897,0.385, 0.553, 0.587,429,3
O13898,0.197, 0.413, 0.299,893,4
O13899,0.167, 0.325, 0.365,595,3
O13900,0.387, 0.698, 0.274,481,3
O13901,0.031, 0.094, 1.000,386,1
O13902,0.016, 0.105, 1.000,580,2
O13903,0.054, 0.220, 1.000,240,1
O13904,0.482, 0.585, 0.564,195,1
O13905,0.738, 0.977, 0.508,347,1
O13907,0.028, 0.119, 1.000,492,2
O13908,0.004, 0.096, 1.000,261,1
O13909,0.284, 0.655, 0.465,441,3
O13910,0.385, 0.565, 0.309,598,3
O13911,0.110, 0.091, 0.064,408,1
O13912,0.199, 0.368, 0.397,535,3
O13913,0.855, 0.000, 0.904,110,0
O13914,0.040, 0.281, 0.650,959,4
O13915,0.219, 0.131, 0.603,265,1
O13916,0.624, 0.233, 0.861,80,0
O13917,0.127, 0.156, 0.614,206,3
O13918,0.344, 0.441, 0.241,387,3
O13919,0.411, 0.812, 0.484,1075,8
O13920,0.365, 0.570, 0.277,473,2
O13921,0.168, 0.368, 0.405,941,6
O13923,0.250, 0.151, 0.040,601,2
O13924,0.369, 0.198, 0.184,488,2
O13926,0.061, 0.215, 0.852,327,2
O13927,0.577, 1.000, 0.922,201,1
O13928,0.137, 0.108, 0.431,205,1
O13929,0.381, 0.680, 0.801,131,1
O13930,0.429, 0.206, 0.172,527,2
O13931,0.183, 0.572, 1.000,60,1
O13932,0.205, 0.269, 0.873,117,1
O13933,0.035, 0.156, 1.000,424,1
O13934,0.228, 0.291, 0.474,424,2
O13935,0.127, 0.288, 0.331,685,4
O13936,0.494, 0.453, 0.180,990,6
O13938,0.124, 0.421, 0.935,353,2
O13939,0.247, 0.321, 0.174,745,3
O13940,0.077, 0.038, 0.143,376,1
O13941,0.289, 0.134, 0.235,629,2
O13942,0.009, 0.192, 1.000,226,2
O13943,0.130, 0.233, 0.523,469,2
O13944,0.386, 0.419, 0.238,945,4
O13945,0.391, 0.445, 0.332,532,2
O13946,0.097, 0.380, 0.856,216,2
O13947,0.127, 0.210, 0.528,415,3
O13948,1.000, 0.000, 0.072,97,0
O13950,0.141, 0.277, 0.972,227,1
O13951,0.631, 0.726, 0.640,277,1
O13952,0.346, 0.902, 0.861,188,2
O13953,0.282, 0.240, 0.096,337,2
O13954,0.902, 1.000, 0.705,184,0
O13955,0.184, 0.958, 0.549,905,7
O13956,0.217, 0.489, 0.419,783,2
O13957,0.067, 0.320, 0.687,328,2
O13958,0.198, 0.247, 0.424,369,2
O13959,0.196, 0.430, 0.668,107,1
O13960,0.225, 0.095, 0.147,421,1
O13961,0.188, 0.436, 0.335,601,4
O13962,0.227, 0.168, 0.489,216,1
O13963,0.033, 0.071, 1.000,393,2
O13964,0.330, 0.852, 0.400,121,0
O13965,0.439, 0.420, 0.125,730,4
O13966,0.053, 0.030, 0.208,789,1
O13967,0.220, 0.485, 0.445,1894,10
O13968,0.135, 0.128, 0.170,596,2
O13969,0.133, 0.153, 0.316,474,4
O13970,0.076, 0.173, 0.750,263,2
O13971,0.373, 0.486, 0.298,775,4
O13972,0.006, 0.041, 1.000,467,1
O13973,0.056, 0.542, 1.000,88,1
O13974,0.155, 0.349, 0.155,329,3
O13977,0.100, 0.268, 0.500,464,2
O13978,0.234, 0.347, 0.791,184,2
O13979,0.049, 0.082, 1.000,244,2
O13980,0.295, 0.589, 0.688,217,1
O13981,0.238, 0.515, 0.550,885,8
O13982,0.148, 0.065, 0.439,399,2
O13983,0.198, 0.650, 0.460,1063,7
O13984,0.179, 0.316, 0.346,504,2
O13985,0.252, 0.209, 0.194,512,3
O13986,0.149, 0.440, 0.470,789,4
O13987,0.635, 0.668, 0.140,1151,6
O13988,0.248, 0.503, 0.536,555,3
O13989,0.246, 0.548, 0.435,505,1
O13990,0.121, 0.022, 0.074,321,1
O13991,0.003, 0.079, 1.000,369,1
O13992,0.379, 0.501, 0.182,965,6
O13993,0.256, 0.506, 0.469,1154,5
O13994,0.140, 0.522, 0.907,236,2
O13995,0.096, 0.213, 1.000,166,1
O13996,0.032, 0.059, 1.000,491,1
O13997,0.147, 0.146, 0.463,280,2
O13998,0.089, 0.157, 0.427,392,3
O13999,1.000, 0.000, 0.567,187,0
O14000,0.062, 0.206, 0.516,539,3
O14001,0.565, 0.910, 0.450,389,4
O14002,0.402, 0.935, 0.664,2310,16
O14003,0.102, 0.218, 0.431,342,2
O14006,0.159, 0.140, 0.465,271,3
O14007,0.154, 0.222, 0.299,474,3
O14008,0.084, 0.977, 1.000,143,2
O14009,0.391, 0.791, 0.611,355,4
O14010,0.301, 0.421, 0.415,136,1
O14011,0.176, 0.644, 0.778,488,3
O14012,0.310, 0.464, 0.761,203,1
O14013,0.516, 0.618, 0.236,556,2
O14014,0.595, 0.605, 0.176,969,4
O14015,0.847, 1.000, 0.638,150,0
O14016,0.009, 0.120, 1.000,235,1
O14017,0.084, 0.527, 0.929,346,2
O14018,0.031, 0.062, 1.000,450,2
O14019,0.518, 0.228, 0.095,636,1
O14020,0.714, 1.000, 0.486,147,0
O14021,0.109, 0.094, 0.110,431,2
